Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
43108,0.54,Ideal,F,SI1,62.1,57.0,1385,5.22,5.24,3.25
42590,0.54,Premium,F,SI1,61.8,60.0,1330,5.22,5.2,3.22
31243,0.31,Ideal,F,VS2,61.6,55.0,757,4.38,4.39,2.7
46224,0.5,Premium,D,VS2,61.4,59.0,1752,5.11,5.15,3.15
39086,0.51,Ideal,I,VS2,60.6,57.0,1060,5.16,5.21,3.14
37904,0.41,Premium,F,VS1,62.7,58.0,1007,4.74,4.77,2.98
2694,0.9,Good,I,VS2,63.8,55.0,3246,6.16,6.07,3.9
2976,0.71,Ideal,G,VS2,61.8,56.0,3299,5.68,5.72,3.52
20480,1.25,Premium,G,VS2,62.6,58.0,8820,6.87,6.8,4.28
50316,0.7,Ideal,E,SI2,61.2,55.0,2239,5.76,5.68,3.5
1340,0.63,Ideal,F,VVS2,62.3,56.0,2961,5.48,5.5,3.42
41129,0.58,Very Good,G,SI2,59.5,59.0,1197,5.41,5.45,3.23
53535,0.72,Fair,E,VS2,64.4,59.0,2691,5.67,5.64,3.64
7461,1.05,Premium,H,SI2,63.0,59.0,4234,6.48,6.44,4.07
18678,1.06,Ideal,F,VS2,61.1,56.5,7637,6.57,6.6,4.03
37351,0.4,Very Good,D,VS2,59.1,57.0,982,4.81,4.87,2.86
48572,0.71,Very Good,J,VS1,64.1,58.0,1993,5.61,5.65,3.61
3445,0.9,Very Good,H,SI1,63.4,58.0,3387,6.16,6.11,3.89
19602,1.4,Premium,H,SI1,62.4,57.0,8223,7.19,7.11,4.46
40066,0.43,Premium,G,VS2,61.1,58.0,1113,4.88,4.84,2.97
34387,0.41,Premium,F,VS2,60.3,60.0,863,4.81,4.84,2.91
35734,0.3,Premium,D,VS2,62.0,58.0,911,4.32,4.29,2.67
20201,1.07,Ideal,F,VS2,61.7,57.0,8640,6.52,6.54,4.03
44076,0.62,Premium,G,SI1,62.6,60.0,1552,5.42,5.38,3.38
42784,0.4,Good,F,VVS1,61.9,61.0,1349,4.71,4.73,2.92
16680,1.01,Good,E,VS2,63.4,60.0,6666,6.31,6.37,4.02
19505,1.51,Premium,E,SI2,59.3,61.0,8135,7.57,7.51,4.47
21707,0.31,Ideal,G,SI1,61.6,56.0,627,4.36,4.4,2.7
28042,0.38,Good,I,SI1,63.7,57.0,659,4.63,4.57,2.93
4376,1.03,Good,D,SI2,63.8,54.0,3607,6.36,6.3,4.04
17361,1.01,Premium,G,VVS2,60.9,59.0,6968,6.59,6.54,4.0
11143,1.15,Very Good,D,SI2,63.5,58.0,4939,6.73,6.69,4.26
37736,0.5,Good,F,SI2,63.5,58.0,997,4.98,5.03,3.18
50664,0.31,Very Good,H,VS1,61.4,56.0,544,4.37,4.39,2.69
29028,0.31,Ideal,H,VVS1,61.9,55.0,687,4.38,4.41,2.72
8521,0.95,Premium,G,SI1,58.0,62.0,4426,6.47,6.42,3.74
1499,1.06,Fair,J,SI2,61.0,66.0,2992,6.54,6.35,3.93
37037,0.4,Very Good,D,VS1,63.1,55.0,967,4.7,4.74,2.98
22409,1.21,Very Good,E,VS1,60.0,58.0,10430,6.89,6.97,4.16
22826,1.7,Ideal,F,SI1,59.7,57.0,10853,7.73,7.65,4.59
36143,0.33,Ideal,E,VS2,61.9,56.0,928,4.46,4.43,2.75
4354,1.13,Ideal,H,I1,61.1,56.0,3603,6.71,6.77,4.12
3557,0.92,Very Good,H,SI2,62.8,59.0,3417,6.14,6.16,3.86
52346,0.79,Premium,H,SI1,60.1,60.0,2498,6.04,5.98,3.61
23651,1.5,Very Good,H,VVS1,60.9,61.0,11688,7.36,7.39,4.49
36805,0.3,Ideal,G,IF,62.1,55.0,956,4.35,4.31,2.69
27488,1.76,Ideal,G,VS1,62.8,55.0,18178,7.74,7.7,4.85
38973,0.3,Ideal,E,VVS2,61.4,55.0,1053,4.34,4.36,2.67
3998,0.76,Very Good,E,VS2,63.4,58.0,3517,5.76,5.82,3.67
41268,0.31,Ideal,I,VS1,61.9,54.5,502,4.33,4.36,2.69
52678,0.76,Very Good,I,VS2,63.3,57.0,2551,5.79,5.83,3.68
13991,1.18,Premium,H,SI1,61.8,58.0,5696,6.74,6.79,4.18
41100,0.38,Ideal,F,IF,61.0,56.0,1193,4.68,4.7,2.86
34022,0.35,Ideal,E,VVS2,62.6,53.0,849,4.52,4.55,2.84
14153,1.24,Premium,F,SI2,62.2,58.0,5741,6.86,6.8,4.25
34133,0.32,Ideal,F,VVS1,60.4,57.0,854,4.41,4.43,2.67
49237,0.82,Premium,J,SI1,62.2,58.0,2083,5.98,5.94,3.71
45518,0.43,Ideal,G,IF,61.3,55.0,1683,4.86,4.89,2.99
42394,0.46,Good,F,VVS1,66.5,55.0,1307,4.77,4.82,3.19
13748,1.04,Very Good,D,SI1,61.5,58.0,5605,6.48,6.53,4.0
15843,1.37,Premium,H,VS2,60.9,59.0,6337,7.22,7.17,4.38
50687,0.54,Ideal,G,IF,61.2,57.0,2289,5.26,5.28,3.22
17423,1.06,Ideal,D,VS2,62.5,54.0,6981,6.6,6.53,4.1
33674,0.3,Very Good,E,VVS2,60.0,55.0,837,4.36,4.41,2.63
52054,0.74,Premium,F,SI1,58.7,58.0,2452,5.93,5.86,3.46
37523,0.47,Good,D,SI1,63.8,59.0,987,4.9,4.88,3.12
16068,1.2,Premium,H,VS2,62.4,59.0,6416,6.73,6.69,4.19
32898,0.36,Ideal,E,SI1,62.0,57.0,810,4.57,4.53,2.82
39572,0.44,Premium,F,VS1,61.9,59.0,1081,4.84,4.88,3.01
1431,0.75,Ideal,G,VS1,62.3,57.0,2973,5.83,5.86,3.64
11392,0.34,Ideal,G,VS2,61.5,56.0,596,4.47,4.5,2.76
51778,0.71,Premium,E,SI2,59.0,60.0,2410,5.9,5.87,3.47
48546,0.7,Good,F,SI1,63.5,59.0,1988,5.58,5.64,3.56
45539,0.51,Ideal,F,VS2,60.6,56.0,1687,5.19,5.17,3.14
8986,1.04,Very Good,F,SI2,63.1,60.0,4508,6.42,6.35,4.03
52185,0.7,Good,H,VVS2,63.7,54.0,2477,5.72,5.62,3.61
53908,0.7,Very Good,E,SI1,61.0,57.0,2753,5.68,5.73,3.48
49969,0.33,Good,E,SI1,63.1,56.0,540,4.42,4.45,2.8
5799,1.0,Good,G,SI2,64.2,57.0,3906,6.25,6.27,4.02
49417,0.6,Premium,D,SI1,62.8,61.0,2106,5.41,5.33,3.37
43208,0.54,Ideal,G,SI1,61.5,55.1,1395,5.25,5.27,3.23
11327,1.18,Premium,G,SI2,60.5,60.0,4988,6.88,6.81,4.14
33087,0.46,Very Good,F,SI2,62.6,58.0,815,4.88,4.96,3.08
41584,0.32,Very Good,G,SI2,60.7,61.0,388,4.42,4.47,2.7
50102,0.71,Very Good,H,SI1,63.5,57.0,2207,5.67,5.63,3.59
33578,0.38,Ideal,H,VVS2,62.2,54.6,832,4.62,4.66,2.89
3728,0.36,Ideal,H,VS2,62.1,55.0,568,4.57,4.61,2.85
41224,0.43,Premium,G,VVS1,60.3,58.0,1207,4.87,4.91,2.95
11250,1.21,Ideal,J,SI1,61.9,57.0,4968,6.84,6.89,4.25
14628,1.09,Ideal,I,VS2,61.8,57.0,5904,6.55,6.59,4.06
40048,0.3,Ideal,D,VVS1,62.2,57.0,1112,4.35,4.3,2.69
30115,0.32,Ideal,G,VS2,61.8,55.0,720,4.43,4.41,2.73
44848,0.53,Good,D,VS2,58.4,58.0,1625,5.31,5.38,3.12
51025,0.72,Ideal,D,SI2,61.2,57.0,2328,5.76,5.8,3.54
21877,1.6,Very Good,H,SI1,63.2,55.0,9946,7.46,7.41,4.7
50197,0.52,Ideal,D,VS2,61.8,55.0,2225,5.19,5.23,3.22
44694,0.57,Ideal,F,VS2,61.3,57.0,1612,5.35,5.39,3.29
25165,1.7,Premium,G,SI1,62.5,61.0,13737,7.54,7.47,4.69
5865,1.03,Ideal,J,SI1,62.6,57.0,3922,6.45,6.43,4.03
14672,1.21,Premium,E,SI2,61.7,59.0,5920,6.83,6.78,4.2
5549,1.02,Premium,I,SI2,62.0,59.0,3856,6.45,6.42,3.99
15983,1.21,Fair,G,SI1,64.6,60.0,6397,6.69,6.62,4.3
27169,1.65,Very Good,F,VS1,62.8,56.0,17425,7.52,7.57,4.74
47731,0.7,Very Good,H,SI2,63.8,55.0,1890,5.57,5.59,3.56
37994,0.32,Ideal,F,VVS2,62.0,55.0,1008,4.41,4.39,2.73
37277,0.23,Very Good,F,VS1,63.2,58.0,483,3.89,3.86,2.45
13611,1.02,Ideal,H,VS1,62.2,56.0,5569,6.48,6.42,4.01
25451,1.51,Very Good,D,VS2,63.1,62.0,14205,7.24,7.22,4.56
15151,1.11,Ideal,I,SI1,61.7,57.0,6090,6.61,6.64,4.09
50138,0.7,Premium,F,SI2,61.8,60.0,2213,5.65,5.71,3.51
10657,1.0,Fair,G,VS2,66.1,61.0,4838,6.08,5.99,3.99
42468,0.52,Ideal,I,VVS2,62.2,57.0,1316,5.18,5.11,3.2
25446,2.0,Premium,I,SI2,58.6,61.0,14199,8.28,8.16,4.82
10331,1.12,Good,I,VS2,63.8,55.0,4766,6.57,6.63,4.21
31250,0.4,Ideal,I,VVS2,62.0,57.0,758,4.73,4.75,2.94
22269,1.23,Ideal,G,VVS2,62.7,56.0,10317,6.81,6.84,4.28
25060,2.01,Premium,I,SI2,59.2,60.0,13574,8.31,8.27,4.91
29506,0.4,Very Good,G,SI1,61.1,61.0,702,4.7,4.76,2.89
25363,0.28,Very Good,F,VVS1,61.4,60.0,642,4.19,4.22,2.58
35962,0.31,Ideal,J,VVS2,60.3,60.0,476,4.4,4.45,2.67
30679,0.4,Premium,E,SI1,60.1,59.0,737,4.76,4.82,2.88
15778,1.11,Very Good,G,VS2,62.3,58.0,6311,6.59,6.61,4.11
1245,0.79,Very Good,H,VS2,61.5,55.0,2945,5.89,5.94,3.64
6870,1.07,Ideal,F,SI2,61.2,57.0,4128,6.62,6.59,4.04
21974,1.07,Ideal,E,VVS2,61.4,56.0,10043,6.65,6.55,4.05
19272,1.21,Premium,G,VS2,62.2,58.0,7996,6.85,6.81,4.25
37119,0.42,Premium,D,SI1,61.5,58.0,970,4.83,4.8,2.96
12766,1.07,Ideal,E,SI2,62.2,55.0,5325,6.54,6.58,4.08
23277,1.56,Premium,F,SI1,60.1,60.0,11299,7.56,7.52,4.53
35848,0.31,Ideal,F,VVS2,61.6,55.0,917,4.35,4.38,2.69
24532,1.81,Very Good,I,VS2,62.7,58.0,12822,7.68,7.77,4.84
8281,0.9,Very Good,E,SI1,63.2,54.0,4382,6.1,6.17,3.88
1377,0.7,Very Good,E,VS1,61.3,56.0,2967,5.68,5.71,3.49
22503,1.33,Ideal,G,VS1,62.0,55.0,10539,7.12,7.07,4.4
13051,1.11,Premium,G,SI1,62.7,57.0,5408,6.62,6.5,4.11
1413,1.13,Fair,H,I1,64.8,59.0,2968,6.52,6.42,4.19
22869,1.7,Premium,I,VS2,62.4,58.0,10910,7.61,7.56,4.73
46346,0.7,Good,E,SI2,56.9,63.0,1758,5.78,5.71,3.27
38613,0.31,Premium,J,VS2,62.4,60.0,488,4.33,4.29,2.69
20703,0.31,Ideal,G,VS1,61.0,55.0,625,4.39,4.43,2.69
36333,0.32,Premium,G,VVS2,61.6,60.0,936,4.4,4.37,2.7
23959,1.32,Ideal,G,VS1,61.6,57.0,12094,6.97,7.05,4.32
34408,0.3,Ideal,G,IF,61.3,55.0,863,4.33,4.35,2.66
20512,1.11,Ideal,G,VVS2,63.1,57.0,8843,6.55,6.6,4.15
35289,0.3,Very Good,H,VS2,60.9,61.0,473,4.32,4.35,2.64
13732,0.27,Premium,D,VS2,62.0,57.0,603,4.15,4.11,2.56
14173,1.51,Fair,I,I1,65.1,57.0,5750,7.16,7.12,4.65
28798,0.27,Very Good,F,VVS1,61.8,56.0,682,4.15,4.17,2.57
31246,0.34,Premium,E,VS1,58.0,60.0,757,4.63,4.61,2.68
38029,0.4,Very Good,D,VVS2,62.2,62.0,1010,4.68,4.71,2.92
39301,0.38,Premium,E,VS1,60.7,59.0,1069,4.7,4.65,2.84
40253,0.52,Ideal,I,SI2,61.9,55.0,1125,5.17,5.23,3.22
31611,0.23,Very Good,H,IF,63.9,55.0,369,3.89,3.9,2.49
18167,1.51,Good,I,SI1,63.9,63.0,7365,7.2,7.17,4.59
37839,0.33,Ideal,D,VS2,62.1,54.0,1002,4.46,4.43,2.76
24342,1.71,Premium,H,VS2,58.8,60.0,12607,7.85,7.8,4.6
42071,0.5,Very Good,F,VS2,63.0,57.0,1272,5.02,5.1,3.19
16567,1.01,Premium,G,VS1,62.6,59.0,6618,6.43,6.38,4.01
27699,0.4,Ideal,D,SI2,60.5,57.0,648,4.73,4.76,2.87
3036,0.31,Ideal,G,VVS2,62.2,55.0,565,4.32,4.36,2.7
3179,0.91,Good,G,SI2,63.6,59.0,3340,6.11,6.15,3.9
18354,1.01,Good,E,VS1,63.6,54.0,7466,6.38,6.32,4.04
37234,0.4,Ideal,E,VS2,62.4,55.0,975,4.74,4.71,2.95
27187,2.18,Premium,H,SI2,59.1,60.0,17473,8.49,8.45,5.01
39426,0.41,Ideal,F,VS1,62.5,57.0,1076,4.76,4.75,2.97
11970,1.14,Premium,G,SI2,60.9,56.0,5139,6.8,6.73,4.12
4811,1.02,Premium,H,SI2,59.2,59.0,3701,6.57,6.54,3.88
41913,0.42,Very Good,E,VVS2,59.4,60.0,1262,4.88,4.91,2.91
33677,0.32,Ideal,E,VVS2,60.8,56.0,837,4.43,4.45,2.7
16895,1.1,Ideal,E,SI1,61.3,56.0,6743,6.65,6.7,4.09
31210,0.32,Ideal,D,SI1,61.5,56.0,756,4.42,4.39,2.71
40469,0.32,Ideal,D,VVS1,61.7,55.0,1140,4.44,4.41,2.73
46169,0.5,Premium,E,VS2,61.3,60.0,1746,5.11,5.07,3.12
45372,0.51,Good,D,VS2,63.7,57.0,1665,5.05,5.0,3.2
24495,2.23,Premium,J,SI2,60.5,61.0,12770,8.47,8.4,5.1
15321,1.23,Premium,H,VS2,58.5,62.0,6150,7.0,6.98,4.09
45394,0.54,Premium,F,VS2,58.9,59.0,1667,5.37,5.32,3.15
4292,0.7,Premium,F,VVS1,61.9,60.0,3587,5.68,5.63,3.5
5341,0.78,Ideal,D,VS2,61.9,56.0,3811,5.89,5.91,3.65
32584,0.31,Ideal,F,VVS1,61.9,55.0,801,4.37,4.42,2.72
9885,1.06,Ideal,D,SI2,61.2,57.0,4682,6.59,6.51,4.01
10258,1.01,Fair,D,SI1,63.5,58.0,4751,6.35,6.25,4.0
22950,1.5,Good,F,VS2,63.6,59.0,10995,7.13,7.22,4.56
50150,0.71,Good,E,SI2,57.8,60.0,2215,5.86,5.83,3.38
33705,0.3,Ideal,E,VVS1,62.1,56.0,838,4.3,4.33,2.68
46954,0.3,Premium,E,SI1,59.5,58.0,526,4.39,4.42,2.62
43087,0.55,Very Good,E,SI1,63.2,58.0,1381,5.21,5.23,3.3
33632,0.37,Premium,G,VS2,61.2,60.0,833,4.63,4.58,2.82
47579,0.51,Ideal,F,VS2,62.6,55.0,1875,5.15,5.1,3.21
32827,0.34,Ideal,D,VS2,60.8,57.0,805,4.5,4.52,2.74
42657,0.4,Ideal,E,VVS1,61.5,56.0,1333,4.75,4.78,2.93
51863,0.73,Very Good,I,VS2,62.8,59.0,2426,5.72,5.75,3.6
36809,0.3,Ideal,G,IF,61.7,55.0,956,4.34,4.31,2.67
35565,0.35,Ideal,G,VS1,61.9,55.0,906,4.53,4.52,2.8
6760,1.07,Premium,J,SI2,62.4,58.0,4105,6.54,6.47,4.06
39694,0.4,Very Good,F,VVS2,62.8,57.0,1088,4.66,4.73,2.95
44964,0.53,Premium,F,VS2,62.1,58.0,1636,5.21,5.16,3.22
36380,0.44,Ideal,H,SI1,61.9,57.0,941,4.92,4.9,3.04
29118,0.34,Ideal,H,VS2,62.6,54.0,689,4.5,4.45,2.8
16354,0.3,Premium,H,VS2,62.7,59.0,608,4.26,4.22,2.66
33990,0.42,Ideal,H,VS1,62.0,57.0,847,4.8,4.82,2.98
33061,0.3,Ideal,F,VVS1,61.9,56.0,814,4.3,4.33,2.67
31867,0.3,Ideal,H,VVS2,61.6,55.0,776,4.34,4.3,2.66
53403,0.71,Ideal,F,SI2,61.8,57.0,2667,5.69,5.72,3.53
22798,1.74,Very Good,I,SI1,58.7,60.0,10823,7.84,7.9,4.62
41063,0.5,Good,D,SI1,64.1,56.0,1190,5.03,4.98,3.21
2343,0.78,Ideal,G,VS2,62.2,57.0,3171,5.87,5.9,3.66
4095,0.92,Very Good,F,SI2,60.6,63.0,3534,6.34,6.25,3.81
50914,0.72,Premium,F,SI1,62.6,59.0,2318,5.74,5.69,3.58
28386,0.33,Premium,I,VS1,61.6,60.0,668,4.45,4.42,2.73
51219,0.59,Ideal,D,VS2,60.9,57.0,2352,5.42,5.48,3.32
6160,1.0,Very Good,J,SI2,62.8,54.0,3991,6.35,6.43,4.01
40791,0.31,Ideal,F,IF,61.0,56.0,1168,4.38,4.41,2.68
1567,0.72,Ideal,I,VS1,60.4,56.0,3005,5.8,5.86,3.52
29988,0.32,Ideal,F,VS1,61.9,56.0,716,4.39,4.43,2.73
21384,0.34,Ideal,D,SI1,61.5,53.0,626,4.51,4.53,2.78
29875,0.3,Ideal,D,VS2,61.4,55.0,710,4.32,4.34,2.66
20555,1.6,Premium,J,VS1,61.3,59.0,8870,7.49,7.52,4.6
5074,0.93,Premium,H,SI1,61.8,59.0,3750,6.27,6.23,3.86
719,0.97,Ideal,F,I1,60.7,56.0,2856,6.43,6.41,3.9
22195,1.21,Ideal,G,VVS1,60.2,57.0,10232,7.02,6.94,4.2
23110,1.1,Very Good,D,VVS2,61.7,56.0,11132,6.64,6.65,4.1
13595,1.07,Good,F,SI1,63.4,56.0,5561,6.51,6.52,4.13
25110,1.51,Ideal,F,VS2,62.2,53.0,13646,7.31,7.35,4.56
20156,1.31,Ideal,I,VS1,61.8,55.0,8611,7.03,7.05,4.35
12806,1.14,Ideal,J,VS1,61.6,56.0,5339,6.71,6.73,4.14
48560,0.71,Ideal,E,SI2,62.6,55.0,1991,5.72,5.68,3.57
9545,1.0,Good,D,SI2,63.3,56.0,4620,6.35,6.38,4.03
26855,1.52,Premium,E,VS1,59.9,60.0,16779,7.47,7.39,4.45
35575,0.35,Ideal,F,VS2,61.5,57.0,906,4.56,4.52,2.79
7761,1.11,Very Good,J,VS2,61.8,56.0,4283,6.59,6.64,4.09
19439,1.51,Ideal,J,VS1,62.7,56.0,8092,7.3,7.35,4.59
802,1.01,Fair,E,SI2,67.6,57.0,2862,6.21,6.11,4.18
26274,1.7,Ideal,G,VS2,62.9,55.0,15756,7.66,7.6,4.8
44632,0.57,Premium,I,VVS1,62.1,58.0,1608,5.25,5.32,3.28
33879,0.3,Ideal,E,VS2,62.1,55.0,844,4.33,4.3,2.68
10304,1.0,Good,I,VS2,61.7,60.2,4761,6.29,6.35,3.9
44786,0.5,Ideal,D,SI1,61.7,56.0,1623,5.16,5.11,3.17
654,1.01,Ideal,I,I1,61.5,57.0,2844,6.45,6.46,3.97
23284,1.61,Premium,G,SI1,62.6,58.0,11303,7.48,7.45,4.67
23841,1.51,Very Good,G,VS2,62.8,57.0,11923,7.25,7.3,4.57
14809,1.21,Premium,I,VS2,62.3,58.0,5962,6.82,6.79,4.24
46293,0.3,Very Good,G,VS2,61.4,54.0,526,4.31,4.36,2.66
18805,1.51,Good,F,SI2,64.2,61.0,7695,7.24,7.19,4.63
34569,0.31,Ideal,E,VS1,61.6,55.0,871,4.37,4.39,2.7
2590,0.71,Ideal,D,VS2,62.5,55.0,3217,5.71,5.74,3.58
783,0.71,Premium,D,VS1,62.9,57.0,2860,5.66,5.6,3.54
19082,2.5,Fair,G,I1,64.7,57.0,7854,8.48,8.44,5.47
30526,0.44,Good,H,SI1,63.5,57.0,733,4.82,4.85,3.07
37378,0.4,Premium,F,VS1,61.4,58.0,982,4.73,4.75,2.91
52007,0.81,Ideal,I,VS2,62.4,54.8,2444,5.98,6.01,3.75
17592,1.59,Fair,I,SI2,65.2,58.0,7080,7.28,7.24,4.73
13491,1.15,Very Good,G,SI1,61.3,62.0,5538,6.68,6.72,4.11
48514,0.58,Ideal,E,VS2,61.1,57.0,1984,5.41,5.39,3.3
16865,1.06,Ideal,G,VS2,61.6,56.0,6728,6.53,6.59,4.04
18549,1.18,Ideal,F,VS2,62.0,57.0,7560,6.82,6.77,4.21
35911,0.4,Ideal,I,VS1,61.9,55.0,919,4.74,4.77,2.94
48759,0.56,Ideal,F,VS1,61.7,56.0,2016,5.33,5.3,3.28
13744,1.22,Ideal,H,SI2,61.0,57.0,5602,6.93,6.88,4.2
12079,1.29,Ideal,D,I1,61.3,56.0,5158,7.05,6.99,4.3
7933,0.9,Ideal,F,SI1,62.0,57.0,4318,6.21,6.25,3.86
50787,0.8,Premium,E,SI2,59.1,61.0,2304,6.03,5.99,3.55
52114,0.75,Very Good,G,SI1,62.3,59.0,2462,5.77,5.81,3.61
51067,0.7,Ideal,E,SI2,62.0,58.0,2332,5.66,5.7,3.52
1072,0.31,Very Good,I,VS2,63.1,54.0,558,4.34,4.31,2.73
39509,0.4,Good,F,VVS1,60.6,62.0,1080,4.71,4.73,2.86
35132,0.31,Ideal,F,IF,60.8,56.0,888,4.43,4.45,2.7
29757,0.3,Premium,D,SI1,62.6,56.0,709,4.29,4.24,2.67
26271,2.48,Very Good,H,SI2,63.3,56.0,15746,8.6,8.55,5.43
3513,0.85,Ideal,G,SI1,62.2,56.0,3403,6.06,6.09,3.78
11999,1.01,Good,D,SI1,63.9,60.0,5147,6.32,6.29,4.03
39547,0.32,Premium,G,VVS1,58.1,59.0,1080,4.53,4.49,2.62
9023,0.9,Very Good,G,VS1,61.3,61.0,4515,6.15,6.25,3.8
16970,1.01,Very Good,H,VVS1,61.1,58.0,6777,6.41,6.45,3.93
42154,0.53,Good,H,VS1,57.6,64.0,1282,5.41,5.36,3.1
10479,1.01,Very Good,I,SI1,63.5,53.0,4794,6.32,6.4,4.04
27707,0.36,Premium,I,VS2,61.6,58.0,648,4.57,4.52,2.8
16171,1.34,Premium,G,SI2,61.7,58.0,6464,7.04,7.1,4.36
3346,0.73,Ideal,H,IF,61.6,55.0,3378,5.8,5.82,3.58
17673,1.51,Very Good,J,SI1,60.6,57.0,7125,7.38,7.46,4.5
52553,0.58,Premium,E,VS2,61.5,58.0,2535,5.41,5.38,3.32
22002,1.31,Premium,G,VS1,61.5,59.0,10071,7.06,7.0,4.32
33683,0.31,Ideal,I,IF,61.3,57.0,837,4.4,4.34,2.68
29878,0.3,Very Good,D,VS2,62.8,57.0,710,4.25,4.29,2.68
33809,0.32,Ideal,E,VVS2,62.3,56.0,842,4.37,4.4,2.73
48286,0.53,Ideal,E,VS2,60.8,56.0,1956,5.28,5.25,3.21
1836,0.71,Ideal,G,SI1,61.5,55.0,3061,5.75,5.79,3.55
17827,1.51,Fair,H,VS2,65.6,56.0,7188,7.08,4.7,4.0
12180,1.02,Good,E,SI1,63.2,61.0,5183,6.31,6.37,4.01
3902,0.9,Good,G,SI2,62.7,59.0,3489,6.04,6.12,3.81
22390,1.37,Premium,G,VS1,58.3,60.0,10412,7.35,7.3,4.27
22536,1.51,Very Good,G,SI1,59.6,60.0,10576,7.42,7.45,4.43
45154,0.5,Premium,F,VS2,62.8,61.0,1654,5.07,5.03,3.17
10154,1.1,Premium,D,SI2,62.4,58.0,4725,6.6,6.57,4.11
2932,0.71,Ideal,H,IF,61.1,56.0,3290,5.74,5.78,3.52
3869,0.96,Very Good,D,SI2,60.2,63.0,3480,6.3,6.36,3.81
8141,0.9,Premium,H,VVS2,60.3,61.0,4355,6.25,6.22,3.76
33600,0.37,Ideal,G,VS2,60.8,57.0,833,4.66,4.61,2.82
35350,0.42,Premium,H,SI1,62.0,59.0,898,4.79,4.76,2.96
32135,0.44,Very Good,G,SI1,60.3,58.0,786,4.94,4.99,2.99
21501,1.53,Premium,J,IF,61.1,58.0,9596,7.45,7.41,4.54
24254,1.28,Ideal,E,VS1,62.2,55.0,12465,6.94,6.99,4.33
3374,0.3,Ideal,H,SI1,62.9,53.0,407,4.28,4.31,2.7
26262,1.58,Ideal,E,VS2,62.7,56.0,15721,7.55,7.45,4.7
36231,0.38,Very Good,D,VS2,61.6,59.0,933,4.62,4.66,2.86
51164,0.71,Premium,F,SI1,58.5,59.0,2345,5.87,5.82,3.42
22257,1.4,Ideal,G,VS2,61.7,56.0,10311,7.2,7.25,4.46
8482,1.0,Good,G,SI1,62.2,62.0,4416,6.34,6.39,3.96
35562,0.35,Ideal,G,VS1,61.9,55.0,906,4.53,4.51,2.8
6899,0.73,Ideal,D,VS2,60.7,57.0,4134,5.84,5.88,3.55
18642,1.53,Premium,H,SI1,62.0,60.0,7608,7.31,7.27,4.55
32377,0.43,Ideal,G,SI1,61.5,57.0,790,4.84,4.87,2.98
14157,1.0,Good,H,VS1,60.1,62.0,5743,6.38,6.47,3.86
45993,0.7,Fair,E,SI2,58.7,68.0,1723,5.77,5.72,3.37
15457,1.0,Good,D,VS2,60.8,61.0,6189,6.33,6.4,3.87
45907,0.54,Ideal,E,SI1,61.5,56.0,1720,5.26,5.22,3.23
20913,1.12,Premium,G,IF,60.9,57.0,9126,6.79,6.68,4.1
32994,0.38,Premium,I,VS2,61.8,59.0,812,4.64,4.61,2.86
6099,0.91,Premium,G,SI1,62.2,59.0,3975,6.19,6.15,3.84
24093,1.75,Premium,E,SI2,60.9,59.0,12238,7.78,7.75,4.73
42594,0.5,Very Good,E,SI1,61.9,53.0,1331,5.14,5.16,3.19
34299,0.4,Good,E,SI1,64.2,57.0,857,4.68,4.66,3.0
25480,2.27,Good,H,SI2,63.6,58.0,14249,8.37,8.29,5.3
2660,0.8,Very Good,H,VS2,63.1,57.0,3235,5.87,5.92,3.72
51730,0.58,Ideal,F,VVS2,61.9,56.0,2401,5.38,5.35,3.32
52159,0.7,Very Good,G,VS1,59.3,62.0,2473,5.74,5.8,3.42
21355,1.51,Premium,I,VVS2,62.1,58.0,9498,7.32,7.29,4.54
35705,0.3,Premium,D,VS2,60.4,59.0,911,4.35,4.33,2.62
31736,0.31,Ideal,H,IF,62.0,56.0,772,4.36,4.39,2.71
26957,2.6,Fair,G,SI2,64.6,57.0,17027,8.6,8.55,5.54
35120,0.42,Ideal,F,SI1,61.6,56.0,886,4.83,4.81,2.97
2506,0.71,Ideal,F,VS1,62.6,57.0,3199,5.7,5.73,3.58
17112,1.01,Very Good,F,VS1,59.9,59.0,6825,6.52,6.57,3.92
46135,0.54,Good,F,VS2,64.2,53.8,1745,5.12,5.19,3.31
44838,0.55,Very Good,F,VS2,62.5,56.0,1625,5.23,5.27,3.28
49867,0.72,Good,I,VS2,60.1,60.5,2174,5.76,5.85,3.48
24249,2.15,Premium,H,SI2,62.2,56.0,12458,8.29,8.2,5.13
49352,0.54,Ideal,H,IF,60.9,57.0,2096,5.26,5.31,3.22
52948,0.7,Very Good,E,VS2,62.5,57.0,2593,5.64,5.68,3.54
21956,1.51,Premium,G,SI1,62.0,58.0,10020,7.31,7.26,4.52
14217,1.05,Premium,D,SI1,60.5,60.0,5762,6.62,6.53,3.98
25818,2.01,Ideal,H,SI1,61.5,55.0,14837,8.11,8.06,4.97
34186,0.33,Very Good,G,VS1,63.1,57.0,854,4.4,4.38,2.77
14196,1.35,Very Good,J,VS1,62.1,56.0,5759,7.04,7.1,4.39
13129,1.02,Premium,H,VS2,60.2,62.0,5432,6.54,6.46,3.91
17299,1.3,Ideal,I,VS1,62.1,57.0,6931,7.04,6.98,4.35
